Date,NVDA close,Biden,Covid (no vax),First Vax,Booster,Ukraine,Pelosi is Speaker,NVIDIA 2000 release,NVIDIA 3000 release,NVIDIA 4000 release,Apple close,Nasdaq close,TSM close,Oil close,Treasury close,Bitcoin Close,NVDA goog Trend,TSMC goog Trend,TSM quarter earnings,NVDA quarter Earnings 
3/18/21,127.039055,1,0,1,0,0,1,0,0,0,119.278244,13116.16992,111.365189,60,0.869,57858.92188,37,33,0.985,0.78
3/19/21,128.269745,1,0,1,0,0,1,0,0,0,118.743843,13215.24023,110.51902,61.42,0.881,58346.65234,37,33,0.985,0.78
3/22/21,131.669769,1,0,1,0,0,1,0,0,0,122.108551,13377.54004,113.971817,61.55,0.86,54529.14453,36,58,0.985,0.78
3/23/21,130.516479,1,0,1,0,0,1,0,0,0,121.267372,13227.7002,111.744507,57.76,0.829,54738.94531,36,58,0.985,0.78
3/24/21,126.245224,1,0,1,0,0,1,0,0,0,118.842812,12961.88965,105.976868,61.18,0.814,52774.26563,36,58,0.985,0.78
3/25/21,125.169296,1,0,1,0,0,1,0,0,0,119.337616,12977.67969,107.426079,58.56,0.819,51704.16016,36,58,0.985,0.78
3/26/21,128.204849,1,0,1,0,0,1,0,0,0,119.951195,13138.73047,113.368805,60.97,0.856,55137.3125,36,58,0.985,0.78
3/29/21,129.293274,1,0,1,0,0,1,0,0,0,120.129311,13059.65039,111.258194,61.56,0.891,57750.19922,35,50,0.985,0.78
3/30/21,128.529388,1,0,1,0,0,1,0,0,0,118.6548,13045.38965,111.919586,60.55,0.91,58917.69141,35,50,0.985,0.78
3/31/21,133.287415,1,0,1,0,0,1,0,0,0,120.881432,13246.87012,115.041695,59.16,0.938,58918.83203,35,50,0.985,0.78
4/1/21,137.915634,1,0,1,0,0,1,0,0,0,121.722603,13480.11035,121.383202,61.45,0.907,59095.80859,35,50,0.985,0.78
4/5/21,139.670578,1,0,1,0,0,1,0,0,0,124.592491,13705.58984,121.091415,58.65,0.941,59057.87891,32,44,0.985,0.78
4/6/21,138.412415,1,0,1,0,0,1,0,0,0,124.899261,13698.37988,119.087807,59.33,0.872,58192.35938,32,44,0.985,0.78
4/7/21,141.228302,1,0,1,0,0,1,0,0,0,126.571701,13688.83984,116.60762,59.77,0.856,56048.9375,32,44,0.985,0.78
4/8/21,142.960754,1,0,1,0,0,1,0,0,0,129.006165,13829.30957,120.050697,59.6,0.84,58323.95313,32,44,0.985,0.78
4/9/21,143.789551,1,0,1,0,0,1,0,0,0,131.618729,13900.19043,119.43795,59.32,0.868,58245.00391,32,44,0.985,0.78
4/12/21,151.867737,1,0,1,0,0,1,0,0,0,129.877029,13850,117.589973,59.7,0.89,59893.45313,40,50,0.985,0.78
4/13/21,156.565826,1,0,1,0,0,1,0,0,0,133.033905,13996.09961,117.949844,60.18,0.84,63503.45703,40,50,0.985,0.78
4/14/21,152.546738,1,0,1,0,0,1,0,0,0,130.658813,13857.83984,117.531609,63.15,0.86,63109.69531,40,50,0.95,0.78
4/15/21,161.136642,1,0,1,0,0,1,0,0,0,133.10318,14038.75977,115.109779,63.46,0.792,63314.01172,40,50,0.95,0.78
4/16/21,158.892426,1,0,1,0,0,1,0,0,0,132.766693,14052.33984,115.586372,63.13,0.821,61572.78906,40,50,0.95,0.78
4/19/21,153.39299,1,0,1,0,0,1,0,0,0,133.439636,13914.76953,112.240562,63.38,0.831,55724.26563,34,36,0.95,0.78
4/20/21,151.490768,1,0,1,0,0,1,0,0,0,131.7276,13786.26953,111.802872,62.44,0.795,56473.03125,34,36,0.95,0.78
4/21/21,153.380508,1,0,1,0,0,1,0,0,0,132.113556,13950.21973,114.185799,61.35,0.802,53906.08984,34,36,0.95,0.78
4/22/21,148.285477,1,0,1,0,0,1,0,0,0,130.569733,13818.41016,112.162743,61.43,0.802,51762.27344,34,36,0.95,0.78
4/23/21,152.429382,1,0,1,0,0,1,0,0,0,132.925034,14016.80957,115.391846,62.14,0.816,51093.65234,34,36,0.95,0.78
4/26/21,154.553802,1,0,1,0,0,1,0,0,0,133.320877,14138.78027,118.192986,61.91,0.831,54021.75391,33,45,0.95,0.78
4/27/21,153.592697,1,0,1,0,0,1,0,0,0,132.994308,14090.21973,117.949844,62.94,0.878,55033.11719,33,45,0.95,0.78
4/28/21,152.54425,1,0,1,0,0,1,0,0,0,132.192734,14051.03027,116.383926,63.86,0.864,54824.70313,33,45,0.95,0.78
4/29/21,153.023514,1,0,1,0,0,1,0,0,0,132.093765,14082.54981,115.839249,65.01,0.867,53555.10938,33,45,0.95,0.78
4/30/21,149.875671,1,0,1,0,0,1,0,0,0,130.094742,13962.67969,113.543861,63.58,0.857,57750.17578,33,45,0.95,0.78
5/3/21,148.150665,1,0,1,0,0,1,0,0,0,131.163528,13895.12012,112.76577,64.49,0.829,57200.29297,30,66,0.95,0.78
5/4/21,143.30275,1,0,1,0,0,1,0,0,0,126.522224,13633.5,112.201645,65.69,0.821,53333.53906,30,66,0.95,0.78
5/5/21,144.373688,1,0,1,0,0,1,0,0,0,126.76963,13582.41992,112.221092,65.63,0.803,57424.00781,30,66,0.95,0.78
5/6/21,145.017746,1,0,1,0,0,1,0,0,0,128.392609,13632.83984,113.796738,64.71,0.797,56396.51563,30,66,0.95,0.78
5/7/21,147.906021,1,0,1,0,0,1,0,0,0,129.076599,13752.24023,113.631401,64.9,0.771,57356.40234,30,66,0.95,0.78
5/10/21,142.44899,1,0,1,0,0,1,0,0,0,125.745842,13401.86035,109.235146,64.92,0.782,55859.79688,32,49,0.95,0.78
5/11/21,142.853394,1,0,1,0,0,1,0,0,0,124.814034,13389.42969,109.760361,65.28,0.801,56704.57422,32,49,0.95,0.78
5/12/21,137.383926,1,0,1,0,0,1,0,0,0,121.701363,13031.67969,105.247406,66.08,0.864,49150.53516,32,49,0.95,0.78
5/13/21,136.452774,1,0,1,0,0,1,0,0,0,123.88221,13124.99023,105.772614,63.82,0.837,49716.19141,32,49,0.95,0.78
5/14/21,142.221848,1,0,1,0,0,1,0,0,0,126.340622,13429.98047,109.381042,65.37,0.816,49880.53516,32,49,0.95,0.78
5/17/21,141.447952,1,0,1,0,0,1,0,0,0,125.170891,13379.04981,106.793877,66.27,0.829,43537.51172,37,42,0.95,0.78
5/18/21,139.952667,1,0,1,0,0,1,0,0,0,123.76326,13303.63965,107.805389,65.49,0.819,42909.40234,37,42,0.95,0.78
5/19/21,140.45192,1,0,1,0,0,1,0,0,0,123.604652,13299.74023,109.322678,63.36,0.863,37002.44141,37,42,0.95,0.78
5/20/21,145.911438,1,0,1,0,0,1,0,0,0,126.201836,13535.74023,110.178589,62.05,0.815,40782.73828,37,42,0.95,0.78
5/21/21,149.698395,1,0,1,0,0,1,0,0,0,124.338196,13470.99023,108.787743,63.58,0.828,37304.69141,37,42,0.95,0.78
5/24/21,155.891815,1,0,1,0,0,1,0,0,0,125.993668,13661.16992,110.51902,66.05,0.807,38705.98047,41,42,0.95,0.78
5/25/21,156.24881,1,0,1,0,0,1,0,0,0,125.79541,13657.16992,111.151215,66.07,0.774,38402.22266,41,42,0.95,0.92
5/26/21,156.770538,1,0,1,0,0,1,0,0,0,125.745842,13738,112.824127,66.21,0.778,39294.19922,41,42,0.95,0.92
5/27/21,154.653641,1,0,1,0,0,1,0,0,0,124.189507,13736.28027,112.600418,66.85,0.814,38436.96875,41,42,0.95,0.92
5/28/21,162.207596,1,0,1,0,0,1,0,0,0,123.525345,13748.74023,114.146896,66.32,0.788,35697.60547,41,42,0.95,0.92
6/1/21,162.407303,1,0,1,0,0,1,0,0,0,123.198212,13736.48047,115.265411,67.72,0.809,36684.92578,43,42,0.95,0.92
6/2/21,167.537292,1,0,1,0,0,1,0,0,0,123.971428,13756.33008,115.693352,68.83,0.796,37575.17969,43,42,0.95,0.92
6/3/21,169.449463,1,0,1,0,0,1,0,0,0,122.464653,13614.50977,113.621674,68.81,0.845,39208.76563,43,42,0.95,0.92
6/4/21,175.525589,1,0,1,0,0,1,0,0,0,124.794197,13814.49023,116.238029,69.62,0.784,36894.40625,43,42,0.95,0.92
6/7/21,175.93251,1,0,1,0,0,1,0,0,0,124.804115,13881.71973,114.983345,69.23,0.793,33560.70703,40,38,0.95,0.92
6/8/21,174.314896,1,0,1,0,0,1,0,0,0,125.636795,13924.91016,112.746315,70.05,0.766,33472.63281,40,38,0.95,0.92
6/9/21,173.368515,1,0,1,0,0,1,0,0,0,126.023399,13911.75,113.923187,69.96,0.745,37345.12109,40,38,0.95,0.92
6/10/21,174.035217,1,0,1,0,0,1,0,0,0,125.012283,14020.33008,115.0028,70.29,0.731,36702.59766,40,38,0.95,0.92
6/11/21,178.032761,1,0,1,0,0,1,0,0,0,126.241486,14069.41992,115.01252,70.91,0.748,37334.39844,40,38,0.95,0.92
6/14/21,179.965408,1,0,1,0,0,1,0,0,0,129.344238,14174.13965,117.677498,70.88,0.787,40218.47656,39,36,0.95,0.92
6/15/21,177.665726,1,0,1,0,0,1,0,0,0,128.511551,14072.86035,116.179672,72.12,0.785,40406.26953,39,36,0.95,0.92
6/16/21,177.882965,1,0,1,0,0,1,0,0,0,129.017105,14039.67969,114.788826,72.15,0.882,38347.0625,39,36,0.95,0.92
6/17/21,186.342499,1,0,1,0,0,1,0,0,0,130.642838,14161.34961,116.303139,71.04,0.879,38053.50391,39,36,0.95,0.92
6/18/21,186.157745,1,0,1,0,0,1,0,0,0,129.324417,14030.37988,113.051888,71.64,0.886,35787.24609,39,36,0.95,0.92
6/21/21,184.045349,1,0,1,0,0,1,0,0,0,131.148407,14141.48047,111.44091,73.66,0.884,31676.69336,42,38,0.95,0.92
6/22/21,188.634705,1,0,1,0,0,1,0,0,0,132.813766,14253.26953,111.626411,73.06,0.859,32505.66016,42,38,0.95,0.92
6/23/21,190.337585,1,0,1,0,0,1,0,0,0,132.536209,14271.73047,113.30574,73.08,0.88,33723.02734,42,38,0.95,0.92
6/24/21,191.818253,1,0,1,0,0,1,0,0,0,132.248764,14369.70996,114.467606,73.3,0.907,34662.4375,42,38,0.95,0.92
6/25/21,190.075424,1,0,1,0,0,1,0,0,0,131.951355,14360.38965,113.774384,74.05,0.93,31637.7793,42,38,0.95,0.92
6/28/21,199.603653,1,0,1,0,0,1,0,0,0,133.606827,14500.50977,116.781563,72.91,0.896,34434.33594,41,36,0.95,0.92
6/29/21,200.020645,1,0,1,0,0,1,0,0,0,135.143326,14528.33008,117.386894,72.98,0.891,35867.77734,41,36,0.95,0.92
6/30/21,199.778427,1,0,1,0,0,1,0,0,0,135.767853,14503.9502,117.31855,73.47,0.873,35040.83594,41,36,0.95,0.92
7/1/21,201.87085,1,0,1,0,0,1,0,0,0,136.075165,14522.37988,115.61969,75.23,0.902,33572.11719,41,36,0.95,0.92
7/2/21,204.617447,1,0,1,0,0,1,0,0,0,138.74173,14639.33008,116.098114,75.16,0.859,33897.04688,41,36,0.95,0.92
7/6/21,206.729858,1,0,1,0,0,1,0,0,0,140.783798,14663.63965,117.211159,73.37,0.809,34235.19531,37,29,0.95,0.92
7/7/21,203.466385,1,0,1,0,0,1,0,0,0,143.311615,14665.05957,115.453712,72.2,0.78,33855.32813,37,29,0.95,0.92
7/8/21,198.78215,1,0,1,0,0,1,0,0,0,141.993179,14559.78027,115.082703,72.94,0.736,32877.37109,37,29,0.95,0.92
7/9/21,200.255341,1,0,1,0,0,1,0,0,0,143.846924,14701.91992,117.709084,74.56,0.787,33798.01172,37,29,0.95,0.92
7/12/21,204.872147,1,0,1,0,0,1,0,0,0,143.242203,14733.24023,119.730148,74.1,0.796,33155.84766,38,47,0.95,0.92
7/13/21,202.250381,1,0,1,0,0,1,0,0,0,144.372299,14677.65039,120.970108,75.25,0.848,32702.02539,38,47,0.95,0.92
7/14/21,198.170395,1,0,1,0,0,1,0,0,0,147.851715,14644.9502,121.448517,73.13,0.799,32822.34766,38,47,0.929,0.92
7/15/21,189.428726,1,0,1,0,0,1,0,0,0,147.187561,14543.12988,114.75074,71.65,0.775,31780.73047,38,47,0.929,0.92
7/16/21,181.386154,1,0,1,0,0,1,0,0,0,145.115768,14427.24023,113.003075,71.81,0.778,31421.53906,38,47,0.929,0.92
7/19/21,187.565994,1,0,1,0,0,1,0,0,0,141.210037,14274.98047,112.622292,66.42,0.69,30817.83203,45,37,0.929,0.92
7/20/21,185.890579,1,0,1,0,0,1,0,0,0,144.877853,14498.87988,113.647461,67.42,0.674,29807.34766,45,37,0.929,0.92
7/21/21,193.860748,1,0,1,0,0,1,0,0,0,144.134369,14631.9502,115.082703,70.3,0.731,32110.69336,45,37,0.929,0.92
7/22/21,195.698486,1,0,1,0,0,1,0,0,0,145.522202,14684.59961,113.80368,71.91,0.712,32313.10547,45,37,0.929,0.92
7/23/21,195.338928,1,0,1,0,0,1,0,0,0,147.266876,14836.99023,114.028244,72.07,0.718,33581.55078,45,37,0.929,0.92
7/26/21,192.702164,1,0,1,0,0,1,0,0,0,147.693146,14840.70996,112.915199,71.91,0.713,37337.53516,38,35,0.929,0.92
7/27/21,191.843246,1,0,1,0,0,1,0,0,0,145.492462,14660.58008,110.855103,71.65,0.694,39406.94141,38,35,0.929,0.92
7/28/21,194.789581,1,0,1,0,0,1,0,0,0,143.718033,14762.58008,112.348915,72.39,0.74,39995.90625,38,35,0.929,0.92
7/29/21,196.377609,1,0,1,0,0,1,0,0,0,144.372299,14778.25977,113.403374,73.62,0.73,40008.42188,38,35,0.929,0.92
7/30/21,194.749664,1,0,1,0,0,1,0,0,0,144.590363,14672.67969,113.88179,73.95,0.703,42235.54688,38,35,0.929,0.92
8/2/21,197.256546,1,0,1,0,0,1,0,0,0,144.253342,14681.07031,114.096588,71.26,0.651,39201.94531,33,31,0.929,0.92
8/3/21,197.905731,1,0,1,0,0,1,0,0,0,146.077332,14761.29004,115.609932,70.56,0.651,38152.98047,33,31,0.929,0.92
8/4/21,202.490097,1,0,1,0,0,1,0,0,0,145.670883,14780.53027,115.932121,68.15,0.675,39747.50391,33,31,0.929,0.92
8/5/21,206.115585,1,0,1,0,0,1,0,0,0,145.779922,14895.12012,116.40078,69.09,0.719,40869.55469,33,31,0.929,0.92
8/6/21,203.408966,1,0,1,0,0,1,0,0,0,145.084976,14835.75977,115.414658,68.28,0.765,42816.5,33,31,0.929,0.92
8/9/21,202.699844,1,0,1,0,0,1,0,0,0,145.035339,14860.17969,115.424423,66.48,0.792,46365.40234,32,28,0.929,0.92
8/10/21,199.114258,1,0,1,0,0,1,0,0,0,144.548874,14788.08984,113.608406,68.29,0.823,45585.03125,32,28,0.929,0.92
8/11/21,196.747177,1,0,1,0,0,1,0,0,0,144.807007,14765.13965,113.247162,69.25,0.802,45593.63672,32,28,0.929,0.92
8/12/21,198.804657,1,0,1,0,0,1,0,0,0,147.815109,14816.25977,112.96402,69.09,0.831,44428.28906,32,28,0.929,0.92
8/13/21,201.631149,1,0,1,0,0,1,0,0,0,148.023621,14822.90039,112.768738,68.44,0.788,47793.32031,32,28,0.929,0.92
8/16/21,199.254074,1,0,1,0,0,1,0,0,0,150.029022,14793.75977,111.919319,67.29,0.751,46004.48438,38,36,0.929,0.92
8/17/21,194.340179,1,0,1,0,0,1,0,0,0,149.105743,14656.17969,108.482552,66.59,0.764,44695.35938,38,36,0.929,1.04
8/18/21,190.165298,1,0,1,0,0,1,0,0,0,145.303391,14525.91016,107.838165,65.46,0.778,44801.1875,38,36,0.929,1.04
8/19/21,197.735931,1,0,1,0,0,1,0,0,0,145.640945,14541.79004,107.906509,63.69,0.765,46717.57813,38,36,0.929,1.04
8/20/21,207.903412,1,0,1,0,0,1,0,0,0,147.120193,14714.66016,105.563271,62.32,0.785,49339.17578,38,36,0.929,1.04
8/23/21,219.309341,1,0,1,0,0,1,0,0,0,148.629211,14942.65039,108.336098,65.64,0.772,49546.14844,38,42,0.929,1.04
8/24/21,217.661346,1,0,1,0,0,1,0,0,0,148.539856,15019.79981,109.458916,67.54,0.793,47706.11719,38,42,0.929,1.04
8/25/21,221.856201,1,0,1,0,0,1,0,0,0,147.28894,15041.86035,114.262566,68.36,0.819,48960.78906,38,42,0.929,1.04
8/26/21,220.407959,1,0,1,0,0,1,0,0,0,146.474869,14945.80957,115.307266,67.42,0.843,46942.21875,38,42,0.929,1.04
8/27/21,226.080963,1,0,1,0,0,1,0,0,0,147.527222,15129.5,115.688034,68.74,0.8,49058.66797,38,42,0.929,1.04
8/30/21,226.600342,1,0,1,0,0,1,0,0,0,152.014603,15265.88965,116.176216,69.21,0.771,47054.98438,35,46,0.929,1.04
8/31/21,223.61351,1,0,1,0,0,1,0,0,0,150.733917,15259.24023,116.195747,68.5,0.772,47166.6875,35,46,0.929,1.04
9/1/21,224.172897,1,0,1,0,0,1,0,0,0,151.408981,15309.37988,117.61145,68.59,0.78,48847.02734,35,46,0.929,1.04
9/2/21,223.723389,1,0,1,0,0,1,0,0,0,152.540771,15331.17969,117.933655,69.99,0.776,49327.72266,35,46,0.929,1.04
9/3/21,228.18866,1,0,1,0,0,1,0,0,0,153.186081,15363.51953,121.03846,69.29,0.785,50025.375,35,46,0.929,1.04
9/7/21,226.380569,1,0,1,0,0,1,0,0,0,155.558838,15374.33008,121.751198,68.35,0.819,46811.12891,32,34,0.929,1.04
9/8/21,223.153961,1,0,1,0,0,1,0,0,0,153.990219,15286.63965,119.007637,69.3,0.806,46091.39063,32,34,0.929,1.04
9/9/21,221.53569,1,0,1,0,0,1,0,0,0,152.957748,15248.25,119.778961,68.14,0.787,46391.42188,32,34,0.929,1.04
9/10/21,224.542511,1,0,1,0,0,1,0,0,0,147.894577,15115.49023,120.062103,69.72,0.816,44883.91016,32,34,0.929,1.04
9/13/21,221.285965,1,0,1,0,0,1,0,0,0,148.470383,15105.58008,120.696732,70.45,0.805,44963.07422,34,27,0.929,1.04
9/14/21,222.184998,1,0,1,0,0,1,0,0,0,147.050674,15037.75977,120.17926,70.46,0.779,47092.49219,34,27,0.929,1.04
9/15/21,223.173965,1,0,1,0,0,1,0,0,0,147.954117,15161.53027,118.626862,72.61,0.8,48176.34766,34,27,0.929,1.04
9/16/21,222.184998,1,0,1,0,0,1,0,0,0,147.715851,15181.91992,118.418045,72.61,0.834,47783.35938,34,27,0.929,1.04
9/17/21,218.768631,1,0,1,0,0,1,0,0,0,145.005585,15043.96973,115.437744,71.97,0.866,47267.51953,34,27,0.929,1.04
9/20/21,210.906952,1,0,1,0,0,1,0,0,0,141.908081,14713.90039,112.447632,70.29,0.821,42843.80078,34,28,0.929,1.04
9/21/21,212.235535,1,0,1,0,0,1,0,0,0,142.394531,14746.40039,112.702522,70.56,0.829,40693.67578,34,28,0.929,1.04
9/22/21,219.178177,1,0,1,0,0,1,0,0,0,144.797089,14896.84961,113.594666,72.23,0.872,43574.50781,34,28,0.929,1.04
9/23/21,224.582474,1,0,1,0,0,1,0,0,0,145.77002,15052.24023,113.908386,73.3,0.929,44895.09766,34,28,0.929,1.04
9/24/21,220.576691,1,0,1,0,0,1,0,0,0,145.85936,15047.7002,113.369171,73.98,0.957,42839.75,34,28,0.929,1.04
9/27/21,216.371155,1,0,1,0,0,1,0,0,0,144.320526,14969.96973,113.869164,75.45,0.983,42235.73047,32,28,0.929,1.04
9/28/21,206.771301,1,0,1,0,0,1,0,0,0,140.885529,14546.67969,109.702621,75.29,1.023,41034.54297,32,28,0.929,1.04
9/29/21,204.953232,1,0,1,0,0,1,0,0,0,141.798874,14512.44043,109.428116,74.83,1.012,41564.36328,32,28,0.929,1.04
9/30/21,206.941132,1,0,1,0,0,1,0,0,0,140.478485,14448.58008,109.457527,75.03,0.997,43790.89453,32,28,0.929,1.04
10/1/21,207.200836,1,0,1,0,0,1,0,0,0,141.620163,14566.7002,109.369293,75.88,0.941,48116.94141,32,28,0.929,1.04
10/4/21,197.111526,1,0,1,0,0,1,0,0,0,138.135529,14255.48047,106.879173,77.62,0.944,49112.90234,34,33,0.929,1.04
10/5/21,204.293945,1,0,1,0,0,1,0,0,0,140.091278,14433.83008,107.114464,78.93,0.978,51514.8125,34,33,0.929,1.04
10/6/21,206.781296,1,0,1,0,0,1,0,0,0,140.974869,14501.91016,107.192886,77.43,0.985,55361.44922,34,33,0.929,1.04
10/7/21,210.527328,1,0,1,0,0,1,0,0,0,142.255554,14654.01953,108.653641,78.3,1.019,53805.98438,34,33,0.929,1.04
10/8/21,208.089905,1,0,1,0,0,1,0,0,0,141.868362,14579.54004,107.879143,79.35,1.048,53967.84766,34,33,0.929,1.04
10/11/21,206.731354,1,0,1,0,0,1,0,0,0,141.779022,14486.2002,108.094826,80.52,1.06,57484.78906,34,47,0.929,1.04
10/12/21,206.491608,1,0,1,0,0,1,0,0,0,140.488403,14465.91992,107.055634,80.64,1.074,56041.05859,34,47,0.929,1.04
10/13/21,209.168777,1,0,1,0,0,1,0,0,0,139.892746,14571.63965,107.82032,80.44,1.087,57401.09766,34,47,1.073,1.04
10/14/21,217.230255,1,0,1,0,0,1,0,0,0,142.722153,14823.42969,110.349663,81.31,1.05,57321.52344,34,47,1.073,1.04
10/15/21,218.389008,1,0,1,0,0,1,0,0,0,143.794357,14897.33984,112.604492,82.28,1.122,61593.94922,34,47,1.073,1.04
10/18/21,221.985229,1,0,1,0,0,1,0,0,0,145.49202,15021.80957,113.075058,82.44,1.162,62026.07813,35,55,1.073,1.04
10/19/21,222.66449,1,0,1,0,0,1,0,0,0,147.686066,15129.08984,114.663254,82.96,1.157,64261.99219,35,55,1.073,1.04
10/20/21,220.796463,1,0,1,0,0,1,0,0,0,148.182449,15121.67969,113.32016,83.87,1.147,65992.83594,35,55,1.073,1.04
10/21/21,226.680252,1,0,0,1,0,1,0,0,0,148.400864,15215.7002,114.006416,82.5,1.212,62210.17188,35,55,1.073,1.04
10/22/21,227.019882,1,0,0,1,0,1,0,0,0,147.616577,15090.2002,111.98687,83.76,1.211,60692.26563,35,55,1.073,1.04
10/25/21,231.415253,1,0,0,1,0,1,0,0,0,147.566925,15226.70996,111.408447,83.76,1.176,63039.82422,37,44,1.073,1.04
10/26/21,246.908875,1,0,0,1,0,1,0,0,0,148.24205,15235.70996,111.937843,84.65,1.183,60363.79297,37,44,1.073,1.04
10/27/21,244.251648,1,0,0,1,0,1,0,0,0,147.775421,15235.83984,111.516289,82.66,1.138,58482.38672,37,44,1.073,1.04
10/28/21,249.1465,1,0,0,1,0,1,0,0,0,151.468567,15448.12012,113.731903,82.81,1.188,60622.13672,37,44,1.073,1.04
10/29/21,255.399887,1,0,0,1,0,1,0,0,0,148.718567,15498.38965,111.46727,83.57,1.188,62227.96484,37,44,1.073,1.04
11/1/21,257.997101,1,0,0,1,0,1,0,0,0,147.884644,15595.91992,111.879028,84.05,1.198,61004.40625,43,37,1.073,1.04
11/2/21,263.731049,1,0,0,1,0,1,0,0,0,148.936966,15649.59961,111.869225,83.91,1.149,63226.40234,43,37,1.073,1.04
11/3/21,265.698944,1,0,0,1,0,1,0,0,0,150.396362,15811.58008,111.771194,80.86,1.185,62970.04688,43,37,1.073,1.04
11/4/21,297.69516,1,0,0,1,0,1,0,0,0,149.870193,15940.30957,115.476959,78.81,1.104,61452.23047,43,37,1.073,1.04
11/5/21,297.205627,1,0,0,1,0,1,0,0,0,150.407074,15971.58984,115.486763,81.27,1.054,61125.67578,43,37,1.073,1.04
11/8/21,307.714569,1,0,0,1,0,1,0,0,0,149.571899,15982.36035,118.53569,81.93,1.12,67566.82813,39,45,1.073,1.04
11/9/21,306.246124,1,0,0,1,0,1,0,0,0,149.939789,15886.54004,119.388603,84.15,1.068,66971.82813,39,45,1.073,1.04
11/10/21,294.278778,1,0,0,1,0,1,0,0,0,147.066467,15622.70996,115.878906,81.34,1.214,64995.23047,39,45,1.073,1.04
11/11/21,303.578888,1,0,0,1,0,1,0,0,0,147.016739,15704.28027,115.869102,81.59,1.221,64949.96094,39,45,1.073,1.04
11/12/21,303.578888,1,0,0,1,0,1,0,0,0,149.124527,15860.95996,116.359291,80.79,1.236,64155.94141,39,45,1.073,1.04
11/15/21,299.93277,1,0,0,1,0,1,0,0,0,149.13446,15853.84961,115.800476,80.88,1.257,63557.87109,57,37,1.073,1.04
11/16/21,301.710907,1,0,0,1,0,1,0,0,0,150.128693,15973.86035,115.761261,80.76,1.267,60161.24609,57,37,1.073,1.17
11/17/21,292.300842,1,0,0,1,0,1,0,0,0,152.604324,15921.57031,116.722023,78.36,1.236,60368.01172,57,37,1.073,1.17
11/18/21,316.415344,1,0,0,1,0,1,0,0,0,156.959045,15993.70996,120.966988,79.01,1.223,56942.13672,57,37,1.073,1.17
11/19/21,329.501495,1,0,0,1,0,1,0,0,0,159.623566,16057.44043,121.819908,76.1,1.203,58119.57813,57,37,1.073,1.17
11/22/21,319.222382,1,0,0,1,0,1,0,0,0,160.090881,15854.75977,122.300285,76.75,1.31,56289.28906,45,28,1.073,1.17
11/23/21,317.124573,1,0,0,1,0,1,0,0,0,160.478622,15775.13965,118.976852,78.5,1.334,57569.07422,45,28,1.073,1.17
11/24/21,326.394775,1,0,0,1,0,1,0,0,0,161.005554,15845.23047,118.339615,78.39,1.344,56280.42578,45,28,1.073,1.17
11/26/21,314.697144,1,0,0,1,0,1,0,0,0,155.905167,15491.66016,114.790695,68.15,1.169,53569.76563,45,28,1.073,1.17
11/29/21,333.407379,1,0,0,1,0,1,0,0,0,159.315384,15782.83008,116.937698,69.95,1.185,57806.56641,47,28,1.073,1.17
11/30/21,326.414795,1,0,0,1,0,1,0,0,0,164.346176,15537.69043,114.849525,66.18,1.15,57005.42578,47,28,1.073,1.17
12/1/21,314.056305,1,0,0,1,0,1,0,0,0,163.819229,15254.04981,118.261185,65.57,1.155,57229.82813,47,28,1.073,1.17
12/2/21,320.9599,1,0,0,1,0,1,0,0,0,162.815063,15381.32031,119.310173,66.5,1.208,56477.81641,47,28,1.073,1.17
12/3/21,306.64328,1,0,0,1,0,1,0,0,0,160.906128,15085.46973,116.986717,66.26,1.124,53598.24609,47,28,1.073,1.17
12/6/21,300.089355,1,0,0,1,0,1,0,0,0,164.366058,15225.15039,116.800453,69.49,1.213,50582.625,43,29,1.073,1.17
12/7/21,323.967072,1,0,0,1,0,1,0,0,0,170.19223,15686.91992,119.918007,72.05,1.257,50700.08594,43,29,1.073,1.17
12/8/21,317.962646,1,0,0,1,0,1,0,0,0,174.069733,15786.99023,119.408211,72.36,1.261,50504.79688,43,29,1.073,1.17
12/9/21,304.615143,1,0,0,1,0,1,0,0,0,173.552734,15517.37012,117.153374,70.94,1.257,47672.12109,43,29,1.073,1.17
12/10/21,301.697906,1,0,0,1,0,1,0,0,0,178.41452,15630.59961,116.790642,71.67,1.252,47243.30469,43,29,1.073,1.17
12/13/21,281.346893,1,0,0,1,0,1,0,0,0,174.725952,15413.28027,114.133858,71.29,1.213,46737.48047,46,30,1.073,1.17
12/14/21,283.105286,1,0,0,1,0,1,0,0,0,173.324066,15237.63965,114.006416,70.73,1.234,46612.63281,46,30,1.073,1.17
12/15/21,304.30545,1,0,0,1,0,1,0,0,0,178.265396,15565.58008,118.035698,70.87,1.261,48896.72266,46,30,1.073,1.17
12/16/21,283.604767,1,0,0,1,0,1,0,0,0,171.265991,15180.42969,114.753654,72.38,1.173,47665.42578,46,30,1.073,1.17
12/17/21,277.750275,1,0,0,1,0,1,0,0,0,170.152466,15169.67969,114.507538,70.86,1.177,46202.14453,46,30,1.073,1.17
12/20/21,276.931061,1,0,0,1,0,1,0,0,0,168.770493,14980.94043,113.149048,68.23,1.164,46880.27734,42,21,1.073,1.17
12/21/21,290.478394,1,0,0,1,0,1,0,0,0,171.991791,15341.08984,115.610092,71.12,1.235,48936.61328,42,21,1.073,1.17
12/22/21,293.725311,1,0,0,1,0,1,0,0,0,174.626495,15521.88965,119.40995,72.76,1.222,48628.51172,42,21,1.073,1.17
